Country Name,Country Code_x,Year,Current health expenditure per capita (current US$),GDP (current US$),GDP per capita (current US$),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Population, female","Population, male","Population, total",Continent Name,Continent Code,Country Code_y
Madagascar,MDG,2000,12.86519241,4629247090.97816,293.607157402594,59.699,57.305,58.485,7916321,7850485,15766806,Africa,AFR,MAD
Madagascar,MDG,2001,15.53348637,5438332738.10373,334.441617716753,60.348,57.938,59.129,8164825,8096108,16260933,Africa,AFR,MAD
Madagascar,MDG,2002,15.12862587,5351701534.15801,319.216378750957,60.952,58.506,59.717,8418066,8347056,16765122,Africa,AFR,MAD
Madagascar,MDG,2003,17.46053123,6372498719.84613,368.797236936755,61.516,59.016,60.256,8675989,8603150,17279139,Africa,AFR,MAD
Madagascar,MDG,2004,15.03719425,5064732715.72615,284.48772631736,62.043,59.477,60.752,8938678,8864314,17802992,Africa,AFR,MAD
Madagascar,MDG,2005,16.50335312,5859269849.14523,319.537475081164,62.54,59.899,61.212,9206229,9130493,18336722,Africa,AFR,MAD
Madagascar,MDG,2006,17.19776154,6395712392.23682,338.751198261085,63.015,60.299,61.65,9478638,9401627,18880265,Africa,AFR,MAD
Madagascar,MDG,2007,19.67164612,8524620739.24074,438.65551579131,63.478,60.693,62.079,9755836,9677684,19433520,Africa,AFR,MAD
Madagascar,MDG,2008,22.19978905,10725137477.9995,536.351379012958,63.937,61.093,62.509,10037735,9958741,19996476,Africa,AFR,MAD
Madagascar,MDG,2009,20.83815002,9616879920.50734,467.539800351514,64.396,61.505,62.944,10324223,10244892,20569115,Africa,AFR,MAD
Madagascar,MDG,2010,21.95882225,9982711030.26388,471.959197029823,64.857,61.93,63.388,10615345,10536295,21151640,Africa,AFR,MAD
Madagascar,MDG,2011,23.59220695,11551821062.3334,531.265498542052,65.319,62.363,63.836,10911027,10832943,21743970,Africa,AFR,MAD
Madagascar,MDG,2012,19.57540894,11578978052.8789,518.15295430212,65.777,62.793,64.28,11211590,11135051,22346641,Africa,AFR,MAD
Madagascar,MDG,2013,19.53066635,12423557906.9182,541.06605856927,66.226,63.211,64.713,11517928,11443331,22961259,Africa,AFR,MAD
Madagascar,MDG,2014,22.99704552,12522959157.2295,530.861120641159,66.664,63.613,65.133,11831212,11758685,23589897,Africa,AFR,MAD
Madagascar,MDG,2015,22.90582275,11323023786.5698,467.23555367358,67.091,63.999,65.539,12152289,12081791,24234080,Africa,AFR,MAD
Madagascar,MDG,2016,24.48439217,11848615018.398,475.955608372416,67.506,64.369,65.931,12481481,12412889,24894370,Africa,AFR,MAD
Madagascar,MDG,2017,24.68006706,13176313233.1978,515.293309281062,67.909,64.728,66.311,12818661,12751850,25570511,Africa,AFR,MAD
Madagascar,MDG,2018,22.0497551,13614412550.8722,518.401122965529,68.301,65.077,66.681,13163713,13098600,26262313,Africa,AFR,MAD
Madagascar,MDG,2019,22.0497551,14191911512.041,526.224572187396,68.682,65.417,67.041,13516377,13452929,26969306,Africa,AFR,MAD
Madagascar,MDG,2020,22.0497551,13720634105.403,495.490400891458,68.682,65.417,67.041,13876400,13814619,27691019,Africa,AFR,MAD
Malawi,MWI,1960,,162956740.865183,44.5239429901755,36.678,36.63,36.672,1870000,1789980,3659980,Africa,AFR,MAW
Malawi,MWI,1961,,174576508.469831,46.5815851690079,36.969,36.858,36.934,1912413,1835345,3747758,Africa,AFR,MAW
Malawi,MWI,1962,,183116337.673247,47.6983839148743,37.247,37.075,37.183,1956643,1882404,3839047,Africa,AFR,MAW
Malawi,MWI,1963,,190816183.676326,48.505428353626,37.513,37.282,37.421,2002711,1931203,3933914,Africa,AFR,MAW
Malawi,MWI,1964,,194736105.277894,48.2932853477252,37.773,37.487,37.655,2050605,1981759,4032364,Africa,AFR,MAW
Malawi,MWI,1965,,229455410.891782,55.4982244111406,38.042,37.704,37.899,2100337,2034127,4134464,Africa,AFR,MAW
Malawi,MWI,1966,,260394792.104158,61.4076384008598,38.34,37.953,38.174,2152004,2088426,4240430,Africa,AFR,MAW
Malawi,MWI,1967,,269814968.240817,62.0199280812902,38.683,38.248,38.494,2205706,2144750,4350456,Africa,AFR,MAW
Malawi,MWI,1968,,245169806.792272,54.9162987304466,39.079,38.596,38.866,2261434,2202993,4464427,Africa,AFR,MAW
Malawi,MWI,1969,,265810632.425297,58.0094291941828,39.527,38.995,39.289,2319172,2263025,4582197,Africa,AFR,MAW
Malawi,MWI,1970,,290531621.264851,61.7655238910576,40.021,39.437,39.756,2378974,2324809,4703783,Africa,AFR,MAW
Malawi,MWI,1971,,365386929.835119,75.6636920222515,40.546,39.909,40.254,2440830,2388262,4829092,Africa,AFR,MAW
Malawi,MWI,1972,,406062874.251497,81.8913559212595,41.082,40.39,40.762,2504921,2453635,4958556,Africa,AFR,MAW
Malawi,MWI,1973,,444281703.893568,87.227489530222,41.612,40.862,41.262,2571740,2521628,5093368,Africa,AFR,MAW
Malawi,MWI,1974,,548621017.593913,104.797184833283,42.128,41.313,41.744,2641902,2593172,5235074,Africa,AFR,MAW
Malawi,MWI,1975,,613220652.928919,113.879973385988,42.627,41.74,42.206,2715871,2668927,5384798,Africa,AFR,MAW
Malawi,MWI,1976,,670317634.173056,120.872624769897,43.111,42.146,42.649,2795224,2750429,5545653,Africa,AFR,MAW
Malawi,MWI,1977,,806290840.624654,141.010375498763,43.588,42.535,43.082,2880182,2837772,5717954,Africa,AFR,MAW
Malawi,MWI,1978,,949034016.830627,160.93876623755,44.062,42.91,43.504,2968362,2928502,5896864,Africa,AFR,MAW
Malawi,MWI,1979,,1058269065.98115,174.186763028984,44.53,43.261,43.912,3056362,3019123,6075485,Africa,AFR,MAW
Malawi,MWI,1980,,1237655461.1501,198.011123891574,44.985,43.579,44.296,3142565,3107869,6250434,Africa,AFR,MAW
Malawi,MWI,1981,,1237685691.94683,193.015025925917,45.42,43.848,44.646,3222183,3190197,6412380,Africa,AFR,MAW
Malawi,MWI,1982,,1180104216.01137,179.729959177697,45.83,44.06,44.954,3297621,3268364,6565985,Africa,AFR,MAW
Malawi,MWI,1983,,1223186840.31324,181.537642798174,46.211,44.212,45.216,3382715,3355209,6737924,Africa,AFR,MAW
Malawi,MWI,1984,,1208008985.42522,173.449549231984,46.56,44.303,45.432,3496348,3468265,6964613,Africa,AFR,MAW
Malawi,MWI,1985,,1131347798.26653,155.655698345113,46.883,44.339,45.606,3650047,3618224,7268271,Africa,AFR,MAW
Malawi,MWI,1986,,1183654827.79002,154.39533180415,47.186,44.327,45.746,3852924,3813466,7666390,Africa,AFR,MAW
Malawi,MWI,1987,,1183094127.76747,145.322906591394,47.477,44.282,45.86,4095764,4045376,8141140,Africa,AFR,MAW
Malawi,MWI,1988,,1379924257.21313,159.774739664396,47.754,44.217,45.957,4349610,4287076,8636686,Africa,AFR,MAW
Malawi,MWI,1989,,1590215582.53307,175.219400321067,48.014,44.139,46.038,4574273,4501295,9075568,Africa,AFR,MAW
Malawi,MWI,1990,,1880771556.30474,199.986363580318,48.243,44.05,46.096,4742117,4662382,9404499,Africa,AFR,MAW
Malawi,MWI,1991,,2203545856.66893,229.52739554991,48.424,43.95,46.121,4841102,4759259,9600361,Africa,AFR,MAW
Malawi,MWI,1992,,1799517081.56412,185.785867437195,48.545,43.835,46.108,4883095,4802879,9685974,Africa,AFR,MAW
Malawi,MWI,1993,,2070636935.58644,213.2405252328,48.602,43.707,46.055,4893749,4816586,9710335,Africa,AFR,MAW
Malawi,MWI,1994,,1181802596.03498,121.264065419139,48.599,43.574,45.969,4910802,4834893,9745695,Africa,AFR,MAW
Malawi,MWI,1995,,1397457932.30697,141.954347357758,48.527,43.432,45.846,4961606,4882812,9844418,Africa,AFR,MAW
Malawi,MWI,1996,,2281034131.36493,227.584906444141,48.375,43.272,45.677,5054666,4968117,10022783,Africa,AFR,MAW
Malawi,MWI,1997,,2663234933.89767,259.450494129967,48.166,43.103,45.479,5181579,5083327,10264906,Africa,AFR,MAW
Malawi,MWI,1998,,1750584265.28754,165.895283492677,47.939,42.95,45.285,5332468,5219877,10552345,Africa,AFR,MAW
Malawi,MWI,1999,,1775921718.10534,163.614201537667,47.743,42.845,45.136,5490940,5363385,10854325,Africa,AFR,MAW
Malawi,MWI,2000,9.09148884,1743506531.32652,156.385816790286,47.646,42.836,45.09,5645174,5503577,11148751,Africa,AFR,MAW
Malawi,MWI,2001,7.73601103,1716502862.2954,150.148942630026,47.718,42.973,45.204,5793193,5638808,11432001,Africa,AFR,MAW
Malawi,MWI,2002,11.26799107,3495748397.63025,298.433410422534,48.002,43.289,45.517,5939948,5773715,11713663,Africa,AFR,MAW
Malawi,MWI,2003,12.50175095,3208837077.25069,267.399011935959,48.531,43.807,46.052,6088662,5911521,12000183,Africa,AFR,MAW
Malawi,MWI,2004,16.20174026,3476094498.87517,282.567107568989,49.318,44.537,46.823,6244565,6057272,12301837,Africa,AFR,MAW
Malawi,MWI,2005,17.5325985,3655909664.1423,289.555214787188,50.377,45.497,47.844,6411359,6214591,12625950,Africa,AFR,MAW
Malawi,MWI,2006,21.31405258,3998020176.67364,308.163618229107,51.707,46.693,49.118,6589614,6384079,12973693,Africa,AFR,MAW
Malawi,MWI,2007,25.46150398,4432937045.79897,332.259094554424,53.247,48.084,50.595,6777615,6564193,13341808,Africa,AFR,MAW
Malawi,MWI,2008,33.32744598,5321012192.33619,387.60572119129,54.922,49.608,52.206,6974134,6753765,13727899,Africa,AFR,MAW
Malawi,MWI,2009,36.23827744,6191127665.1963,438.211856815356,56.666,51.207,53.888,7177240,6950921,14128161,Africa,AFR,MAW
Malawi,MWI,2010,34.66256714,6959655570.89098,478.668688469613,58.398,52.807,55.564,7385419,7154190,14539609,Africa,AFR,MAW
Malawi,MWI,2011,40.08781815,8004000737.30717,534.951050199388,60.046,54.334,57.161,7598612,7363506,14962118,Africa,AFR,MAW
Malawi,MWI,2012,33.20030212,6028487928.83351,391.561705197224,61.562,55.737,58.629,7817021,7578989,15396010,Africa,AFR,MAW
Malawi,MWI,2013,40.3452301,5518880768.57955,348.429873679261,62.911,56.979,59.931,8039829,7799458,15839287,Africa,AFR,MAW
Malawi,MWI,2014,36.05779648,6047813437.31804,371.269521706741,64.065,58.035,61.042,8266066,8023484,16289550,Africa,AFR,MAW
Malawi,MWI,2015,35.68380356,6373212640.84604,380.596987683774,65.016,58.898,61.953,8495171,8250134,16745305,Africa,AFR,MAW
Malawi,MWI,2016,30.94216537,5433040159.88747,315.777987100071,65.776,59.587,62.681,8726571,8478682,17205253,Africa,AFR,MAW
Malawi,MWI,2017,33.99734879,8787570920.44408,497.310409707697,66.4,60.155,63.279,8960635,8709558,17670193,Africa,AFR,MAW
Malawi,MWI,2018,35.49821854,9712994564.91596,535.351345663708,66.937,60.651,63.798,9198885,8944330,18143215,Africa,AFR,MAW
Malawi,MWI,2019,35.49821854,10862613621.906,583.110203584039,67.413,61.101,64.263,9443471,9185278,18628749,Africa,AFR,MAW
Malawi,MWI,2020,35.49821854,11961848552.5977,625.29412916014,67.413,61.101,64.263,9695918,9434037,19129955,Africa,AFR,MAW
Malaysia,MYS,1960,,1916241996.60264,234.938897437435,61.396,58.838,59.991,4005098,4151244,8156342,Asia,ASI,MAS
Malaysia,MYS,1961,,1901868548.28172,225.933593537059,61.965,59.324,60.515,4134429,4283392,8417821,Asia,ASI,MAS
Malaysia,MYS,1962,,2001502678.6881,230.260593749195,62.506,59.783,61.012,4270338,4421999,8692337,Asia,ASI,MAS
Malaysia,MYS,1963,,2510126747.68065,279.717540522244,63.017,60.224,61.486,4409906,4563885,8973791,Asia,ASI,MAS
Malaysia,MYS,1964,,2674441395.53116,289.009227807173,63.503,60.653,61.943,4549118,4704709,9253827,Asia,ASI,MAS
Malaysia,MYS,1965,,2956356984.18921,310.327925803759,63.971,61.077,62.39,4685137,4841421,9526558,Asia,ASI,MAS
Malaysia,MYS,1966,,3143538481.64119,321.094160452081,64.433,61.5,62.833,4817065,4973018,9790083,Asia,ASI,MAS
Malaysia,MYS,1967,,3188945511.56409,317.424210471086,64.897,61.918,63.277,4945833,5100488,10046321,Asia,ASI,MAS
Malaysia,MYS,1968,,3330393309.81315,323.402486662985,65.368,62.328,63.719,5072718,5225265,10297983,Asia,ASI,MAS
Malaysia,MYS,1969,,3664575983.27453,347.373094217681,65.847,62.729,64.161,5199752,5349643,10549395,Asia,ASI,MAS
Malaysia,MYS,1970,,3864170913.36731,357.656799363809,66.329,63.114,64.595,5328592,5475539,10804131,Asia,ASI,MAS
Malaysia,MYS,1971,,4244340333.51899,383.671471713999,66.804,63.472,65.013,5459383,5603051,11062434,Asia,ASI,MAS
Malaysia,MYS,1972,,5043268548.73032,445.350157783169,67.264,63.801,65.407,5592045,5732232,11324277,Asia,ASI,MAS
Malaysia,MYS,1973,,7662996766.66803,661.02269101028,67.7,64.1,65.775,5727799,5864839,11592638,Asia,ASI,MAS
Malaysia,MYS,1974,,9496074114.07918,799.931978857496,68.112,64.373,66.117,5868082,6003020,11871102,Asia,ASI,MAS
Malaysia,MYS,1975,,9298800799.46702,764.566378590813,68.504,64.631,66.442,6013905,6148284,12162189,Asia,ASI,MAS
Malaysia,MYS,1976,,11050125904.9418,886.230043204367,68.884,64.889,66.761,6166375,6302313,12468688,Asia,ASI,MAS
Malaysia,MYS,1977,,13139397879.1695,1027.29291137516,69.261,65.159,67.085,6325405,6464908,12790313,Asia,ASI,MAS
Malaysia,MYS,1978,,16358376511.2263,1246.5583088062,69.638,65.449,67.42,6489353,6633480,13122833,Asia,ASI,MAS
Malaysia,MYS,1979,,21213672089.1976,1576.0488059056,70.013,65.761,67.766,6655815,6804220,13460035,Asia,ASI,MAS
Malaysia,MYS,1980,,24488033442.0506,1774.74029688815,70.379,66.09,68.117,6823295,6974799,13798094,Asia,ASI,MAS
Malaysia,MYS,1981,,25004557093.8761,1769.09940200311,70.722,66.426,68.461,6990743,7143317,14134060,Asia,ASI,MAS
Malaysia,MYS,1982,,26804401815.5348,1852.25648402949,71.035,66.757,68.788,7159451,7311764,14471215,Asia,ASI,MAS
Malaysia,MYS,1983,,30346788437.5135,2047.77028789322,71.312,67.072,69.09,7333003,7486427,14819430,Asia,ASI,MAS
Malaysia,MYS,1984,,33943505717.6993,2234.25720382689,71.555,67.368,69.366,7516364,7675936,15192300,Asia,ASI,MAS
Malaysia,MYS,1985,,31200161095.4491,2000.1482855772,71.773,67.649,69.621,7712885,7886039,15598924,Asia,ASI,MAS
Malaysia,MYS,1986,,27734562640.4277,1728.68480511196,71.977,67.922,69.866,7924120,8119616,16043736,Asia,ASI,MAS
Malaysia,MYS,1987,,32181695507.2234,1947.80823846934,72.183,68.195,70.11,8148444,8373560,16522004,Asia,ASI,MAS
Malaysia,MYS,1988,,35271880250.4964,2072.07768616989,72.397,68.471,70.358,8382161,8640309,17022470,Asia,ASI,MAS
Malaysia,MYS,1989,,38848567631.4235,2216.25044584351,72.624,68.747,70.612,8619896,8909065,17528961,Asia,ASI,MAS
Malaysia,MYS,1990,,44024178343.0071,2441.74199054895,72.858,69.017,70.865,8857746,9172078,18029824,Asia,ASI,MAS
Malaysia,MYS,1991,,49143148094.2683,2653.52616913133,73.09,69.268,71.106,9093703,9426238,18519941,Asia,ASI,MAS
Malaysia,MYS,1992,,59167550162.956,3113.6456771292,73.31,69.491,71.326,9328758,9673902,19002660,Asia,ASI,MAS
Malaysia,MYS,1993,,66894837030.4184,3433.16278745365,73.51,69.682,71.519,9565557,9919344,19484901,Asia,ASI,MAS
Malaysia,MYS,1994,,74478356957.7808,3728.1104809359,73.691,69.843,71.687,9808204,10169304,19977508,Asia,ASI,MAS
Malaysia,MYS,1995,,88705342902.7113,4329.7079981979,73.86,69.977,71.834,10059201,10428403,20487604,Asia,ASI,MAS
Malaysia,MYS,1996,,100855393910.486,4798.61176998621,74.024,70.095,71.972,10319690,10697929,21017619,Asia,ASI,MAS
Malaysia,MYS,1997,,100005323301.867,4637.86566125565,74.195,70.208,72.11,10587331,10975459,21562790,Asia,ASI,MAS
Malaysia,MYS,1998,,72167498980.8398,3263.33488302299,74.378,70.326,72.257,10856984,11257663,22114647,Asia,ASI,MAS
Malaysia,MYS,1999,,79148421052.6316,3492.67012489674,74.575,70.456,72.418,11121621,11539672,22661293,Asia,ASI,MAS
Malaysia,MYS,2000,111.33849335,93789736842.1053,4043.66292312877,74.786,70.603,72.594,11376247,11818005,23194252,Asia,ASI,MAS
Malaysia,MYS,2001,114.60871887,92783947368.4211,3913.42938647946,75.003,70.765,72.782,11618585,12090530,23709115,Asia,ASI,MAS
Malaysia,MYS,2002,121.8090744,100845526315.789,4165.72610363859,75.22,70.94,72.976,11850200,12358191,24208391,Asia,ASI,MAS
Malaysia,MYS,2003,142.74668884,110202368421.053,4461.84732546759,75.43,71.122,73.17,12074668,12624153,24698821,Asia,ASI,MAS
Malaysia,MYS,2004,154.93487549,124749473684.211,4952.21395799046,75.632,71.311,73.364,12297492,12893155,25190647,Asia,ASI,MAS
Malaysia,MYS,2005,163.93273926,143534102611.497,5587.02477972975,75.824,71.505,73.555,12522563,13168052,25690615,Asia,ASI,MAS
Malaysia,MYS,2006,203.21253967,162691238209.476,6209.12616705899,76.008,71.702,73.744,12751205,13450749,26201954,Asia,ASI,MAS
Malaysia,MYS,2007,233.85643005,193547824063.3,7243.45680069813,76.188,71.901,73.931,12981865,13738502,26720367,Asia,ASI,MAS
Malaysia,MYS,2008,268.39004517,230813897715.69,8474.58776222379,76.369,72.1,74.118,13212119,14023884,27236003,Asia,ASI,MAS
Malaysia,MYS,2009,250.25923157,202257625195.063,7292.4949731478,76.549,72.299,74.305,13438288,14296750,27735038,Asia,ASI,MAS
Malaysia,MYS,2010,292.00302124,255016609232.871,9040.56849464524,76.732,72.497,74.493,13657901,14550127,28208028,Asia,ASI,MAS
Malaysia,MYS,2011,352.26922607,297951960784.314,10399.3702125714,76.918,72.698,74.683,13870044,14780918,28650962,Asia,ASI,MAS
Malaysia,MYS,2012,382.66152954,314443149443.149,10817.4317100783,77.105,72.902,74.877,14076071,14992118,29068189,Asia,ASI,MAS
Malaysia,MYS,2013,391.89956665,323277158906.979,10970.1042996033,77.293,73.109,75.072,14278481,15190442,29468923,Asia,ASI,MAS
Malaysia,MYS,2014,427.66070557,338061963396.376,11319.0619448482,77.48,73.317,75.268,14480879,15385727,29866606,Asia,ASI,MAS
Malaysia,MYS,2015,379.90048218,301354803994.367,9955.24272167626,77.663,73.521,75.461,14685798,15585167,30270965,Asia,ASI,MAS
Malaysia,MYS,2016,362.11486816,301255380276.258,9817.78709031009,77.84,73.718,75.649,14893934,15790718,30684652,Asia,ASI,MAS
Malaysia,MYS,2017,380.68572998,319112136545.438,10259.3048064811,78.008,73.903,75.828,15104343,16000312,31104655,Asia,ASI,MAS
Malaysia,MYS,2018,427.21704102,358715057123.739,11377.6542013813,78.167,74.075,75.997,15315852,16212181,31528033,Asia,ASI,MAS
Malaysia,MYS,2019,427.21704102,364681367531.684,11414.2026894664,78.317,74.234,76.156,15526625,16423164,31949789,Asia,ASI,MAS
Malaysia,MYS,2020,427.21704102,336664444247.042,10401.7940137994,78.317,74.234,76.156,15735185,16630813,32365998,Asia,ASI,MAS
Maldives,MDV,1960,,,,37.406,37.135,37.343,40933,48940,89873,Asia,ASI,MDV
Maldives,MDV,1961,,,,37.947,37.773,37.936,42217,50111,92328,Asia,ASI,MDV
Maldives,MDV,1962,,,,38.521,38.445,38.56,43544,51358,94902,Asia,ASI,MDV
Maldives,MDV,1963,,,,39.122,39.142,39.209,44929,52611,97540,Asia,ASI,MDV
Maldives,MDV,1964,,,,39.745,39.859,39.878,46374,53803,100177,Asia,ASI,MDV
Maldives,MDV,1965,,,,40.386,40.591,40.56,47850,54860,102710,Asia,ASI,MDV
Maldives,MDV,1966,,,,41.041,41.335,41.252,49385,55744,105129,Asia,ASI,MDV
Maldives,MDV,1967,,,,41.709,42.094,41.954,50973,56508,107481,Asia,ASI,MDV
Maldives,MDV,1968,,,,42.391,42.87,42.669,52594,57299,109893,Asia,ASI,MDV
Maldives,MDV,1969,,,,43.086,43.664,43.397,54241,58341,112582,Asia,ASI,MDV
Maldives,MDV,1970,,,,43.795,44.479,44.142,55902,59786,115688,Asia,ASI,MDV
Maldives,MDV,1971,,,,44.519,45.316,44.908,57588,61715,119303,Asia,ASI,MDV
Maldives,MDV,1972,,,,45.26,46.18,45.7,59293,64054,123347,Asia,ASI,MDV
Maldives,MDV,1973,,,,46.022,47.071,46.52,61051,66649,127700,Asia,ASI,MDV
Maldives,MDV,1974,,,,46.805,47.987,47.368,62856,69246,132102,Asia,ASI,MDV
Maldives,MDV,1975,,,,47.614,48.931,48.25,64715,71703,136418,Asia,ASI,MDV
Maldives,MDV,1976,,,,48.454,49.908,49.167,66639,73924,140563,Asia,ASI,MDV
Maldives,MDV,1977,,,,49.326,50.913,50.116,68631,75994,144625,Asia,ASI,MDV
Maldives,MDV,1978,,,,50.223,51.935,51.087,70745,78029,148774,Asia,ASI,MDV
Maldives,MDV,1979,,,,51.139,52.962,52.069,73029,80247,153276,Asia,ASI,MDV
Maldives,MDV,1980,,42463576.1589404,268.29663146717,52.057,53.978,53.046,75524,82747,158271,Asia,ASI,MDV
Maldives,MDV,1981,,44781456.9536424,273.356022449151,52.956,54.964,53.998,78246,85575,163821,Asia,ASI,MDV
Maldives,MDV,1982,,47935843.7935844,282.226235029846,53.827,55.907,54.913,81176,88673,169849,Asia,ASI,MDV
Maldives,MDV,1983,,57829787.2340426,328.102960109175,54.667,56.798,55.787,84288,91967,176255,Asia,ASI,MDV
Maldives,MDV,1984,,109503546.099291,598.877461603577,55.486,57.634,56.621,87542,95306,182848,Asia,ASI,MDV
Maldives,MDV,1985,,127154929.577465,670.860660427692,56.307,58.414,57.424,90914,98626,189540,Asia,ASI,MDV
Maldives,MDV,1986,,141902097.902098,723.023804415006,57.163,59.142,58.213,94386,101876,196262,Asia,ASI,MDV
Maldives,MDV,1987,,141268980.477223,695.824042858103,58.08,59.832,59.008,97940,105084,203024,Asia,ASI,MDV
Maldives,MDV,1988,,168610478.359909,803.722243799229,59.07,60.502,59.823,101546,108241,209787,Asia,ASI,MDV
Maldives,MDV,1989,,189535398.230089,875.444098576865,60.132,61.161,60.664,105159,111343,216502,Asia,ASI,MDV
Maldives,MDV,1990,,215089005.235602,963.837466719254,61.251,61.819,61.529,108761,114398,223159,Asia,ASI,MDV
Maldives,MDV,1991,,244468292.682927,1064.09463044762,62.401,62.487,62.413,112327,117416,229743,Asia,ASI,MDV
Maldives,MDV,1992,,284853358.561968,1205.62133550867,63.549,63.165,63.302,115857,120414,236271,Asia,ASI,MDV
Maldives,MDV,1993,,322326642.335766,1328.65604682586,64.664,63.858,64.185,119273,123323,242596,Asia,ASI,MDV
Maldives,MDV,1994,,355884383.08887,1431.65789594126,65.733,64.568,65.059,122512,126070,248582,Asia,ASI,MDV
Maldives,MDV,1995,,398988954.970263,1569.93261682457,66.751,65.302,65.923,125515,128629,254144,Asia,ASI,MDV
Maldives,MDV,1996,,450382327.952421,1737.73363461568,67.725,66.064,66.784,128241,130937,259178,Asia,ASI,MDV
Maldives,MDV,1997,,508223602.378929,1926.28603518447,68.669,66.848,67.644,130739,133097,263836,Asia,ASI,MDV
Maldives,MDV,1998,,540096397.621071,2011.94433727978,69.592,67.644,68.501,133103,135342,268445,Asia,ASI,MDV
Maldives,MDV,1999,,589239753.610875,2154.26822563039,70.49,68.443,69.348,135507,138015,273522,Asia,ASI,MDV
Maldives,MDV,2000,221.92073059,624337145.284622,2234.59586137462,71.356,69.229,70.173,138056,141340,279396,Asia,ASI,MDV
Maldives,MDV,2001,230.17086792,870179738.562091,3039.30277623858,72.176,69.99,70.964,140796,145513,286309,Asia,ASI,MDV
Maldives,MDV,2002,247.301651,897031250,3049.20798137227,72.943,70.712,71.708,143696,150489,294185,Asia,ASI,MDV
Maldives,MDV,2003,235.61952209,1052121054.6875,3476.00627289952,73.65,71.387,72.399,146701,155980,302681,Asia,ASI,MDV
Maldives,MDV,2004,294.9519043,1226829562.5,3941.43113584887,74.3,72.008,73.034,149712,161553,311265,Asia,ASI,MDV
Maldives,MDV,2005,321.31842041,1163362437.5,3640.0121322011,74.894,72.571,73.612,152656,166948,319604,Asia,ASI,MDV
Maldives,MDV,2006,387.12332153,1575200390.625,4809.93374014089,75.442,73.077,74.138,155510,171979,327489,Asia,ASI,MDV
Maldives,MDV,2007,462.99023438,1868383460.9375,5574.40198148264,75.955,73.536,74.621,158300,176872,335172,Asia,ASI,MDV
Maldives,MDV,2008,758.71099854,2271646187.5,6614.23617985838,76.444,73.957,75.073,161102,182346,343448,Asia,ASI,MDV
Maldives,MDV,2009,669.8102417,2345294875,6636.54387067016,76.916,74.348,75.499,163989,189402,353391,Asia,ASI,MDV
Maldives,MDV,2010,600.64434814,2588176054.6875,7076.73982087196,77.377,74.713,75.905,167029,198701,365730,Asia,ASI,MDV
Maldives,MDV,2011,577.66296387,2774351760.03287,7291.46596660877,77.828,75.059,76.293,170246,210247,380493,Asia,ASI,MDV
Maldives,MDV,2012,630.14251709,2886170571.69634,7265.72339947372,78.268,75.388,76.664,173599,223632,397231,Asia,ASI,MDV
Maldives,MDV,2013,645.06054688,3295011381.75405,7928.47644265061,78.692,75.706,77.018,177005,238587,415592,Asia,ASI,MDV
Maldives,MDV,2014,672.11962891,3697351596.83753,8499.30714783649,79.101,76.016,77.36,180346,254672,435018,Asia,ASI,MDV
Maldives,MDV,2015,785.03161621,4109447297.00709,9033.45972427115,79.49,76.323,77.691,183547,271367,454914,Asia,ASI,MDV
Maldives,MDV,2016,946.81115723,4379115587.82957,9209.39966526025,79.854,76.629,78.013,186567,288938,475505,Asia,ASI,MDV
Maldives,MDV,2017,885.08428955,4754352303.8929,9577.70237570034,80.191,76.931,78.325,189425,306973,496398,Asia,ASI,MDV
Maldives,MDV,2018,973.53692627,5299773143.69623,10276.7733887971,80.499,77.229,78.627,192177,323527,515704,Asia,ASI,MDV
Maldives,MDV,2019,973.53692627,5642179170.45898,10626.4333466909,80.779,77.523,78.921,194887,336070,530957,Asia,ASI,MDV
Maldives,MDV,2020,973.53692627,4030203166.77482,7455.85572772295,80.779,77.523,78.921,197614,342928,540542,Asia,ASI,MDV
Mali,MLI,1960,,,,29.026,27.436,28.199,2602868,2660859,5263727,Africa,AFR,MLI
Mali,MLI,1961,,,,29.21,27.548,28.345,2634840,2687429,5322269,Africa,AFR,MLI
Mali,MLI,1962,,,,29.432,27.707,28.535,2667240,2714127,5381367,Africa,AFR,MLI
Mali,MLI,1963,,,,29.704,27.932,28.782,2700299,2741319,5441618,Africa,AFR,MLI
Mali,MLI,1964,,,,30.033,28.233,29.097,2734262,2769488,5503750,Africa,AFR,MLI
Mali,MLI,1965,,,,30.429,28.619,29.489,2769424,2799071,5568495,Africa,AFR,MLI
Mali,MLI,1966,,,,30.896,29.09,29.959,2805779,2830085,5635864,Africa,AFR,MLI
Mali,MLI,1967,,275494520.141999,48.2799247102094,31.424,29.631,30.496,2843500,2862692,5706192,Africa,AFR,MLI
Mali,MLI,1968,,343771964.662167,59.4675172695034,32.006,30.225,31.086,2883222,2897614,5780836,Africa,AFR,MLI
Mali,MLI,1969,,339913833.096246,57.9917506460035,32.633,30.863,31.72,2925673,2935744,5861417,Africa,AFR,MLI
Mali,MLI,1970,,359772363.262207,60.4756804981721,33.296,31.533,32.388,2971368,2977674,5949042,Africa,AFR,MLI
Mali,MLI,1971,,395218567.202881,65.3845641448162,33.984,32.222,33.078,3020676,3023848,6044524,Africa,AFR,MLI
Mali,MLI,1972,,486617332.387405,79.1574106635525,34.688,32.925,33.782,3073442,3074022,6147464,Africa,AFR,MLI
